"task_id","run_id","imputation","cell_id","scenario","n","validated","m","k","chunk_id","chunks_per_cell","reps","reps_per_cell","base_seed"
541,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,41,50,50,2500,9502000
542,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,42,50,50,2500,9502050
543,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,43,50,50,2500,9502100
544,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,44,50,50,2500,9502150
545,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,45,50,50,2500,9502200
546,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,46,50,50,2500,9502250
547,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,47,50,50,2500,9502300
548,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,48,50,50,2500,9502350
549,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,49,50,50,2500,9502400
550,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,50,50,50,2500,9502450
551,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,1,50,50,2500,9600000
552,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,2,50,50,2500,9600050
553,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,3,50,50,2500,9600100
554,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,4,50,50,2500,9600150
555,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,5,50,50,2500,9600200
556,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,6,50,50,2500,9600250
557,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,7,50,50,2500,9600300
558,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,8,50,50,2500,9600350
559,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,9,50,50,2500,9600400
560,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,10,50,50,2500,9600450
561,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,11,50,50,2500,9600500
562,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,12,50,50,2500,9600550
563,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,13,50,50,2500,9600600
564,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,14,50,50,2500,9600650
565,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,15,50,50,2500,9600700
566,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,16,50,50,2500,9600750
567,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,17,50,50,2500,9600800
568,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,18,50,50,2500,9600850
569,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,19,50,50,2500,9600900
570,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,20,50,50,2500,9600950
571,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,21,50,50,2500,9601000
572,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,22,50,50,2500,9601050
573,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,23,50,50,2500,9601100
574,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,24,50,50,2500,9601150
575,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,25,50,50,2500,9601200
576,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,26,50,50,2500,9601250
577,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,27,50,50,2500,9601300
578,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,28,50,50,2500,9601350
579,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,29,50,50,2500,9601400
580,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,30,50,50,2500,9601450
581,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,31,50,50,2500,9601500
582,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,32,50,50,2500,9601550
583,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,33,50,50,2500,9601600
584,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,34,50,50,2500,9601650
585,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,35,50,50,2500,9601700
586,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,36,50,50,2500,9601750
587,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,37,50,50,2500,9601800
588,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,38,50,50,2500,9601850
589,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,39,50,50,2500,9601900
590,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,40,50,50,2500,9601950
591,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,41,50,50,2500,9602000
592,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,42,50,50,2500,9602050
593,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,43,50,50,2500,9602100
594,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,44,50,50,2500,9602150
595,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,45,50,50,2500,9602200
596,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,46,50,50,2500,9602250
597,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,47,50,50,2500,9602300
598,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,48,50,50,2500,9602350
599,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,49,50,50,2500,9602400
600,"gs_n2000_full_20260901_r2","pmm",12,"GS",2000,500,50,30,50,50,50,2500,9602450
601,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,1,50,50,2500,9700000
602,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,2,50,50,2500,9700050
603,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,3,50,50,2500,9700100
604,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,4,50,50,2500,9700150
605,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,5,50,50,2500,9700200
606,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,6,50,50,2500,9700250
607,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,7,50,50,2500,9700300
608,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,8,50,50,2500,9700350
609,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,9,50,50,2500,9700400
610,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,10,50,50,2500,9700450
611,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,11,50,50,2500,9700500
612,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,12,50,50,2500,9700550
613,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,13,50,50,2500,9700600
614,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,14,50,50,2500,9700650
615,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,15,50,50,2500,9700700
616,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,16,50,50,2500,9700750
617,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,17,50,50,2500,9700800
618,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,18,50,50,2500,9700850
619,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,19,50,50,2500,9700900
620,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,20,50,50,2500,9700950
621,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,21,50,50,2500,9701000
622,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,22,50,50,2500,9701050
623,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,23,50,50,2500,9701100
624,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,24,50,50,2500,9701150
625,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,25,50,50,2500,9701200
626,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,26,50,50,2500,9701250
627,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,27,50,50,2500,9701300
628,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,28,50,50,2500,9701350
629,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,29,50,50,2500,9701400
630,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,30,50,50,2500,9701450
631,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,31,50,50,2500,9701500
632,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,32,50,50,2500,9701550
633,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,33,50,50,2500,9701600
634,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,34,50,50,2500,9701650
635,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,35,50,50,2500,9701700
636,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,36,50,50,2500,9701750
637,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,37,50,50,2500,9701800
638,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,38,50,50,2500,9701850
639,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,39,50,50,2500,9701900
640,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,40,50,50,2500,9701950
641,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,41,50,50,2500,9702000
642,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,42,50,50,2500,9702050
643,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,43,50,50,2500,9702100
644,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,44,50,50,2500,9702150
645,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,45,50,50,2500,9702200
646,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,46,50,50,2500,9702250
647,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,47,50,50,2500,9702300
648,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,48,50,50,2500,9702350
649,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,49,50,50,2500,9702400
650,"gs_n2000_full_20260901_r2","pmm",13,"GS",2000,500,100,5,50,50,50,2500,9702450
651,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,1,50,50,2500,9800000
652,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,2,50,50,2500,9800050
653,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,3,50,50,2500,9800100
654,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,4,50,50,2500,9800150
655,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,5,50,50,2500,9800200
656,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,6,50,50,2500,9800250
657,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,7,50,50,2500,9800300
658,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,8,50,50,2500,9800350
659,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,9,50,50,2500,9800400
660,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,10,50,50,2500,9800450
661,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,11,50,50,2500,9800500
662,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,12,50,50,2500,9800550
663,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,13,50,50,2500,9800600
664,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,14,50,50,2500,9800650
665,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,15,50,50,2500,9800700
666,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,16,50,50,2500,9800750
667,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,17,50,50,2500,9800800
668,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,18,50,50,2500,9800850
669,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,19,50,50,2500,9800900
670,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,20,50,50,2500,9800950
671,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,21,50,50,2500,9801000
672,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,22,50,50,2500,9801050
673,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,23,50,50,2500,9801100
674,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,24,50,50,2500,9801150
675,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,25,50,50,2500,9801200
676,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,26,50,50,2500,9801250
677,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,27,50,50,2500,9801300
678,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,28,50,50,2500,9801350
679,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,29,50,50,2500,9801400
680,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,30,50,50,2500,9801450
681,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,31,50,50,2500,9801500
682,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,32,50,50,2500,9801550
683,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,33,50,50,2500,9801600
684,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,34,50,50,2500,9801650
685,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,35,50,50,2500,9801700
686,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,36,50,50,2500,9801750
687,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,37,50,50,2500,9801800
688,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,38,50,50,2500,9801850
689,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,39,50,50,2500,9801900
690,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,40,50,50,2500,9801950
691,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,41,50,50,2500,9802000
692,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,42,50,50,2500,9802050
693,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,43,50,50,2500,9802100
694,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,44,50,50,2500,9802150
695,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,45,50,50,2500,9802200
696,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,46,50,50,2500,9802250
697,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,47,50,50,2500,9802300
698,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,48,50,50,2500,9802350
699,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,49,50,50,2500,9802400
700,"gs_n2000_full_20260901_r2","pmm",14,"GS",2000,500,100,10,50,50,50,2500,9802450
701,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,1,50,50,2500,9900000
702,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,2,50,50,2500,9900050
703,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,3,50,50,2500,9900100
704,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,4,50,50,2500,9900150
705,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,5,50,50,2500,9900200
706,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,6,50,50,2500,9900250
707,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,7,50,50,2500,9900300
708,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,8,50,50,2500,9900350
709,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,9,50,50,2500,9900400
710,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,10,50,50,2500,9900450
711,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,11,50,50,2500,9900500
712,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,12,50,50,2500,9900550
713,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,13,50,50,2500,9900600
714,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,14,50,50,2500,9900650
715,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,15,50,50,2500,9900700
716,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,16,50,50,2500,9900750
717,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,17,50,50,2500,9900800
718,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,18,50,50,2500,9900850
719,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,19,50,50,2500,9900900
720,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,20,50,50,2500,9900950
721,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,21,50,50,2500,9901000
722,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,22,50,50,2500,9901050
723,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,23,50,50,2500,9901100
724,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,24,50,50,2500,9901150
725,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,25,50,50,2500,9901200
726,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,26,50,50,2500,9901250
727,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,27,50,50,2500,9901300
728,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,28,50,50,2500,9901350
729,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,29,50,50,2500,9901400
730,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,30,50,50,2500,9901450
731,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,31,50,50,2500,9901500
732,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,32,50,50,2500,9901550
733,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,33,50,50,2500,9901600
734,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,34,50,50,2500,9901650
735,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,35,50,50,2500,9901700
736,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,36,50,50,2500,9901750
737,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,37,50,50,2500,9901800
738,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,38,50,50,2500,9901850
739,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,39,50,50,2500,9901900
740,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,40,50,50,2500,9901950
741,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,41,50,50,2500,9902000
742,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,42,50,50,2500,9902050
743,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,43,50,50,2500,9902100
744,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,44,50,50,2500,9902150
745,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,45,50,50,2500,9902200
746,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,46,50,50,2500,9902250
747,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,47,50,50,2500,9902300
748,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,48,50,50,2500,9902350
749,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,49,50,50,2500,9902400
750,"gs_n2000_full_20260901_r2","pmm",15,"GS",2000,500,100,20,50,50,50,2500,9902450
751,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,1,50,50,2500,1e+07
752,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,2,50,50,2500,10000050
753,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,3,50,50,2500,10000100
754,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,4,50,50,2500,10000150
755,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,5,50,50,2500,10000200
756,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,6,50,50,2500,10000250
757,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,7,50,50,2500,10000300
758,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,8,50,50,2500,10000350
759,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,9,50,50,2500,10000400
760,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,10,50,50,2500,10000450
761,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,11,50,50,2500,10000500
762,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,12,50,50,2500,10000550
763,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,13,50,50,2500,10000600
764,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,14,50,50,2500,10000650
765,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,15,50,50,2500,10000700
766,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,16,50,50,2500,10000750
767,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,17,50,50,2500,10000800
768,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,18,50,50,2500,10000850
769,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,19,50,50,2500,10000900
770,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,20,50,50,2500,10000950
771,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,21,50,50,2500,10001000
772,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,22,50,50,2500,10001050
773,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,23,50,50,2500,10001100
774,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,24,50,50,2500,10001150
775,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,25,50,50,2500,10001200
776,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,26,50,50,2500,10001250
777,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,27,50,50,2500,10001300
778,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,28,50,50,2500,10001350
779,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,29,50,50,2500,10001400
780,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,30,50,50,2500,10001450
781,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,31,50,50,2500,10001500
782,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,32,50,50,2500,10001550
783,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,33,50,50,2500,10001600
784,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,34,50,50,2500,10001650
785,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,35,50,50,2500,10001700
786,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,36,50,50,2500,10001750
787,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,37,50,50,2500,10001800
788,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,38,50,50,2500,10001850
789,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,39,50,50,2500,10001900
790,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,40,50,50,2500,10001950
791,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,41,50,50,2500,10002000
792,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,42,50,50,2500,10002050
793,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,43,50,50,2500,10002100
794,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,44,50,50,2500,10002150
795,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,45,50,50,2500,10002200
796,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,46,50,50,2500,10002250
797,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,47,50,50,2500,10002300
798,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,48,50,50,2500,10002350
799,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,49,50,50,2500,10002400
800,"gs_n2000_full_20260901_r2","pmm",16,"GS",2000,500,100,30,50,50,50,2500,10002450
